Código de Distrito Completo,Distrito,Nome_Distrito,latitude,longitude,altitude,Código Município Completo
260790110,10,Cavaleiro,,,,2607901
260790115,15,Jaboatão,,,,2607901
260790120,20,Curado,,,,2607901
260790125,25,Jardim Jordão,,,,2607901
260795005,05,Jaqueira,,,,2607950
260800805,05,Jataúba,,,,2608008
260800807,07,Jacu,,,,2608008
260800808,08,Jundiá,,,,2608008
260800810,10,Passagem do Tó,,,,2608008
260800820,20,Riacho do Meio,,,,2608008
260805705,05,Jatobá,,,,2608057
260805720,20,Volta do Moxotó,,,,2608057
260810705,05,João Alfredo,,,,2608107
260820605,05,Joaquim Nabuco,,,,2608206
260825505,05,Jucati,,,,2608255
260830505,05,Jupi,,,,2608305
260840405,05,Jurema,,,,2608404
260840410,10,Santo Antônio das Queimadas,,,,2608404
260850305,05,Lagoa de Itaenga,,,,2608503
260845305,05,Lagoa do Carro,,,,2608453
260860205,05,Lagoa do Ouro,,,,2608602
260860210,10,Igapó,,,,2608602
260870105,05,Lagoa dos Gatos,,,,2608701
260870110,10,Entroncamento,,,,2608701
260870115,15,Igarapeassu,,,,2608701
260870120,20,Lagoa do Souza,,,,2608701
260875005,05,Lagoa Grande,,,,2608750
260875015,15,Jutaí,,,,2608750
260875020,20,Vermelho,,,,2608750
260880005,05,Lajedo,,,,2608800
260890905,05,Limoeiro,,,,2608909
260890910,10,Urucuba,,,,2608909
260900605,05,Macaparana,,,,2609006
260910505,05,Machados,,,,2609105
260915405,05,Manari,,,,2609154
260920405,05,Maraial,,,,2609204
260920415,15,Sertãozinho de Baixo,,,,2609204
260930305,05,Mirandiba,,,,2609303
260930310,10,Tupanaci,,,,2609303
261430305,05,Moreilândia,,,,2614303
261430310,10,Caririmirim,,,,2614303
260940205,05,Moreno,,,,2609402
260940210,10,Bonança,,,,2609402
260950105,05,Nazaré da Mata,,,,2609501
260960005,05,Olinda,,,,2609600
260970905,05,Orobó,,,,2609709
260970910,10,Chã do Rocha,,,,2609709
260970915,15,Umburetama,,,,2609709
260980805,05,Orocó,,,,2609808
260990705,05,Ouricuri,,,,2609907
260990710,10,Barra de São Pedro,,,,2609907
261000405,05,Palmares,,,,2610004
261000410,10,Santo Antônio dos Palmares,,,,2610004
261010305,05,Palmeirina,,,,2610103
261020205,05,Panelas,,,,2610202
261020210,10,Cruzes,,,,2610202
261020215,15,São José,,,,2610202
261020220,20,São Lázaro,,,,2610202
261030105,05,Paranatama,,,,2610301
261040005,05,Parnamirim,,,,2610400
261040010,10,Icaiçara,,,,2610400
261040015,15,Veneza,,,,2610400
261050905,05,Passira,,,,2610509
261050910,10,Bengalas,,,,2610509
261060805,05,Paudalho,,,,2610608
261070705,05,Paulista,,,,2610707
261080605,05,Pedra,,,,2610806
261080607,07,Horizonte Alegre,,,,2610806
261080609,09,Poço do Boi,,,,2610806
261080610,10,São Pedro do Cordeiro,,,,2610806
261080615,15,Santo Antônio,,,,2610806
261090505,05,Pesqueira,,,,2610905
261090510,10,Cimbres,,,,2610905
261090515,15,Mimoso,,,,2610905
261090520,20,Mutuca,,,,2610905
261090525,25,Papagaio,,,,2610905
261090530,30,Salobro,,,,2610905
261100205,05,Petrolândia,,,,2611002
261110105,05,Petrolina,,,,2611101
261110110,10,Cristália,,,,2611101
261110115,15,Curral Queimado,,,,2611101
261110130,30,Rajada,,,,2611101
261120005,05,Poção,,,,2611200
261120010,10,Pão de Açúcar de Poção,,,,2611200
261130905,05,Pombos,,,,2611309
261130910,10,Dois Leões,,,,2611309
261130915,15,Nossa Senhora do Carmo,,,,2611309
261140805,05,Primavera,,,,2611408
261150705,05,Quipapá,,,,2611507
261150710,10,Pau Ferro,,,,2611507
261153305,05,Quixaba,,,,2611533
261160605,05,Recife,,,,2611606
261170505,05,Riacho das Almas,,,,2611705
261170510,10,Couro d'Antas,,,,2611705
261170512,12,Pinhões,,,,2611705
261170515,15,Trapiá,,,,2611705
261170520,20,Vitorino,,,,2611705
261180405,05,Ribeirão,,,,2611804
261180410,10,Aripibu,,,,2611804
261180415,15,José Mariano,,,,2611804
261190305,05,Rio Formoso,,,,2611903
261190310,10,Cocaú,,,,2611903
261200005,05,Sairé,,,,2612000
261210905,05,Salgadinho,,,,2612109
261220805,05,Salgueiro,,,,2612208
261220810,10,Conceição das Crioulas,,,,2612208
261220815,15,Umãs,,,,2612208
261220820,20,Vasques,,,,2612208
261220825,25,Pau Ferro,,,,2612208
261230705,05,Saloá,,,,2612307
261230710,10,Iatecá,,,,2612307
261240605,05,Sanharó,,,,2612406
261240610,10,Jenipapo,,,,2612406
261240615,15,Mulungu,,,,2612406
261245505,05,Santa Cruz,,,,2612455
261247105,05,Santa Cruz da Baixa Verde,,,,2612471
261250505,05,Santa Cruz do Capibaribe,,,,2612505
261250510,10,Pará,,,,2612505
261250515,15,Poço Fundo,,,,2612505
261255405,05,Santa Filomena,,,,2612554
261260405,05,Santa Maria da Boa Vista,,,,2612604
261260408,08,Caraíbas,,,,2612604
261260425,25,Urimamã,,,,2612604
261270305,05,Santa Maria do Cambucá,,,,2612703
261280205,05,Santa Terezinha,,,,2612802
261290105,05,São Benedito do Sul,,,,2612901
261290110,10,Igarapeba,,,,2612901
261300805,05,São Bento do Una,,,,2613008
261300810,10,Espírito Santo,,,,2613008
261310705,05,São Caitano,,,,2613107
261310710,10,Maniçoba,,,,2613107
261310715,15,Tapiraim,,,,2613107
261320605,05,São João,,,,2613206
261330505,05,São Joaquim do Monte,,,,2613305
261330510,10,Barra do Riachão,,,,2613305
261330515,15,Santana de São Joaquim,,,,2613305
261340405,05,São José da Coroa Grande,,,,2613404
261350305,05,São José do Belmonte,,,,2613503
261350310,10,Bom Nome,,,,2613503
261360205,05,São José do Egito,,,,2613602
261360210,10,Bonfim,,,,2613602
261360215,15,Riacho do Meio,,,,2613602
261370105,05,São Lourenço da Mata,,,,2613701
261370115,15,Nossa Senhora da Luz,,,,2613701
261380005,05,São Vicente Férrer,,,,2613800
261380010,10,Siriji,,,,2613800
261390905,05,Serra Talhada,,,,2613909
261390910,10,Bernardo Vieira,,,,2613909
261390915,15,Caiçarinha da Penha,,,,2613909
261390918,18,Logradouro,,,,2613909
261390920,20,Luanda,,,,2613909
261390925,25,Pajeú,,,,2613909
261390928,28,Santa Rita,,,,2613909
261390930,30,Tauapiranga,,,,2613909
261390935,35,Varzinha,,,,2613909
261400605,05,Serrita,,,,2614006
261400610,10,Ipuera,,,,2614006
261400615,15,Ori,,,,2614006
261410505,05,Sertânia,,,,2614105
261410510,10,Albuquerque Né,,,,2614105
261410515,15,Algodões,,,,2614105
261410520,20,Henrique Dias,,,,2614105
261410525,25,Rio da Barra,,,,2614105
261420405,05,Sirinhaém,,,,2614204
261420410,10,Barra do Sirinhaém,,,,2614204
261420415,15,Ibiratinga,,,,2614204
261440205,05,Solidão,,,,2614402
261450105,05,Surubim,,,,2614501
261450112,12,Chéus,,,,2614501
261460005,05,Tabira,,,,2614600
261470905,05,Tacaimbó,,,,2614709
261470910,10,Riacho Fechado,,,,2614709
261480805,05,Tacaratu,,,,2614808
261480810,10,Caraibeiras,,,,2614808
261485705,05,Tamandaré,,,,2614857
261485715,15,Sauê,,,,2614857
261500305,05,Taquaritinga do Norte,,,,2615003
261500310,10,Gravatá do Ibiapina,,,,2615003
261500315,15,Pão de Açucar,,,,2615003
261510205,05,Terezinha,,,,2615102
261520105,05,Terra Nova,,,,2615201
261530005,05,Timbaúba,,,,2615300
261530010,10,Cruanji,,,,2615300
261530015,15,Livramento do Tiúma,,,,2615300
261540905,05,Toritama,,,,2615409
261550805,05,Tracunhaém,,,,2615508
261560705,05,Trindade,,,,2615607
261570605,05,Triunfo,,,,2615706
261570610,10,Canaã,,,,2615706
261570615,15,Jericó,,,,2615706
261580505,05,Tupanatinga,,,,2615805
261590405,05,Tuparetama,,,,2615904
261590410,10,Santa Rita,,,,2615904
261600105,05,Venturosa,,,,2616001
261600110,10,Grotão,,,,2616001
261610005,05,Verdejante,,,,2616100
261618305,05,Vertente do Lério,,,,2616183
261620905,05,Vertentes,,,,2616209
261630805,05,Vicência,,,,2616308
261630810,10,Murupé,,,,2616308
261640705,05,Vitória de Santo Antão,,,,2616407
261640710,10,Pirituba,,,,2616407
261650605,05,Xexéu,,,,2616506
270010205,05,Água Branca,,,,2700102
270020105,05,Anadia,,,,2700201
270030005,05,Arapiraca,,,,2700300
270040905,05,Atalaia,,,,2700409
270040910,10,Sapucaia,,,,2700409
270050805,05,Barra de Santo Antônio,,,,2700508
270060705,05,Barra de São Miguel,,,,2700607
270070605,05,Batalha,,,,2700706
270080505,05,Belém,,,,2700805
270090405,05,Belo Monte,,,,2700904
270100105,05,Boca da Mata,,,,2701001
270110005,05,Branquinha,,,,2701100
270120905,05,Cacimbinhas,,,,2701209
270130805,05,Cajueiro,,,,2701308
270135705,05,Campestre,,,,2701357
270140705,05,Campo Alegre,,,,2701407
270150605,05,Campo Grande,,,,2701506
270160505,05,Canapi,,,,2701605
270170405,05,Capela,,,,2701704
270170410,10,Santa Efigênia,,,,2701704
270180305,05,Carneiros,,,,2701803
270190205,05,Chã Preta,,,,2701902
270200905,05,Coité do Nóia,,,,2702009
270210805,05,Colônia Leopoldina,,,,2702108
270220705,05,Coqueiro Seco,,,,2702207
270230605,05,Coruripe,,,,2702306
270230610,10,Poxim,,,,2702306
270235505,05,Craíbas,,,,2702355
270240505,05,Delmiro Gouveia,,,,2702405
270250405,05,Dois Riachos,,,,2702504
270255305,05,Estrela de Alagoas,,,,2702553
270260305,05,Feira Grande,,,,2702603
270270205,05,Feliz Deserto,,,,2702702
270280105,05,Flexeiras,,,,2702801
270290005,05,Girau do Ponciano,,,,2702900
270300705,05,Ibateguara,,,,2703007
270310605,05,Igaci,,,,2703106
270320505,05,Igreja Nova,,,,2703205
270330405,05,Inhapi,,,,2703304
270340305,05,Jacaré dos Homens,,,,2703403
270350205,05,Jacuípe,,,,2703502
270360105,05,Japaratinga,,,,2703601
270370005,05,Jaramataia,,,,2703700
270375905,05,Jequiá da Praia,,,,2703759
270380905,05,Joaquim Gomes,,,,2703809
270390805,05,Jundiá,,,,2703908
270400505,05,Junqueiro,,,,2704005
270410405,05,Lagoa da Canoa,,,,2704104
270420305,05,Limoeiro de Anadia,,,,2704203
270430205,05,Maceió,,,,2704302
270440105,05,Major Isidoro,,,,2704401
270440110,10,Riacho do Sertão,,,,2704401
270490605,05,Mar Vermelho,,,,2704906
270450005,05,Maragogi,,,,2704500
270450010,10,Barra Grande,,,,2704500
270460905,05,Maravilha,,,,2704609
270470805,05,Marechal Deodoro,,,,2704708
270480705,05,Maribondo,,,,2704807
270500205,05,Mata Grande,,,,2705002
270510105,05,Matriz de Camaragibe,,,,2705101
270520005,05,Messias,,,,2705200
270530905,05,Minador do Negrão,,,,2705309
270540805,05,Monteirópolis,,,,2705408
270550705,05,Murici,,,,2705507
270560605,05,Novo Lino,,,,2705606
270570505,05,Olho d'Água das Flores,,,,2705705
270580405,05,Olho d'Água do Casado,,,,2705804
270590305,05,Olho d'Água Grande,,,,2705903
270600005,05,Olivença,,,,2706000
270610905,05,Ouro Branco,,,,2706109
270620805,05,Palestina,,,,2706208
270630705,05,Palmeira dos Índios,,,,2706307
270630710,10,Caldeirões de Cima,,,,2706307
270630715,15,Canafístula,,,,2706307
270640605,05,Pão de Açúcar,,,,2706406
270640610,10,Limoeiro,,,,2706406
270642205,05,Pariconha,,,,2706422
270644805,05,Paripueira,,,,2706448
270650505,05,Passo de Camaragibe,,,,2706505
270660405,05,Paulo Jacinto,,,,2706604
270670305,05,Penedo,,,,2706703
270680205,05,Piaçabuçu,,,,2706802
270690105,05,Pilar,,,,2706901
270700805,05,Pindoba,,,,2707008
270710705,05,Piranhas,,,,2707107
270710710,10,Entremontes,,,,2707107
270720605,05,Poço das Trincheiras,,,,2707206
270730505,05,Porto Calvo,,,,2707305
270740405,05,Porto de Pedras,,,,2707404
270740410,10,Tatuamunha,,,,2707404
270750305,05,Porto Real do Colégio,,,,2707503
270760205,05,Quebrangulo,,,,2707602
270770105,05,Rio Largo,,,,2707701
270780005,05,Roteiro,,,,2707800
270790905,05,Santa Luzia do Norte,,,,2707909
270800605,05,Santana do Ipanema,,,,2708006
270810505,05,Santana do Mundaú,,,,2708105
270810510,10,Munguba,,,,2708105
270820405,05,São Brás,,,,2708204
270830305,05,São José da Laje,,,,2708303
270840205,05,São José da Tapera,,,,2708402
270850105,05,São Luís do Quitunde,,,,2708501
270860005,05,São Miguel dos Campos,,,,2708600
270870905,05,São Miguel dos Milagres,,,,2708709
270880805,05,São Sebastião,,,,2708808
270890705,05,Satuba,,,,2708907
270895605,05,Senador Rui Palmeira,,,,2708956
270900405,05,Tanque d'Arca,,,,2709004
270910305,05,Taquarana,,,,2709103
270915205,05,Teotônio Vilela,,,,2709152
270920205,05,Traipu,,,,2709202
270930105,05,União dos Palmares,,,,2709301
270930110,10,Rocha Cavalcante,,,,2709301
270940005,05,Viçosa,,,,2709400
270940010,10,Anel,,,,2709400
280010005,05,Amparo de São Francisco,,,,2800100
280020905,05,Aquidabã,,,,2800209
280030805,05,Aracaju,,,,2800308
280040705,05,Arauá,,,,2800407
280050605,05,Areia Branca,,,,2800506
280060505,05,Barra dos Coqueiros,,,,2800605
280067005,05,Boquim,,,,2800670
280070405,05,Brejo Grande,,,,2800704
280100905,05,Campo do Brito,,,,2801009
280110805,05,Canhoba,,,,2801108
280120705,05,Canindé de São Francisco,,,,2801207
280130605,05,Capela,,,,2801306
280130610,10,Barracas,,,,2801306
280130615,15,Miranda,,,,2801306
280130620,20,Pedras,,,,2801306
280140505,05,Carira,,,,2801405
280140510,10,Altos Verdes,,,,2801405
280150405,05,Carmópolis,,,,2801504
280160305,05,Cedro de São João,,,,2801603
280170205,05,Cristinápolis,,,,2801702
280190005,05,Cumbe,,,,2801900
280200705,05,Divina Pastora,,,,2802007
280210605,05,Estância,,,,2802106
280220505,05,Feira Nova,,,,2802205
280230405,05,Frei Paulo,,,,2802304
280240305,05,Gararu,,,,2802403
280240310,10,Lagoa Funda,,,,2802403
280240315,15,São Mateus da Palestina,,,,2802403
280250205,05,General Maynard,,,,2802502
280260105,05,Gracho Cardoso,,,,2802601
280270005,05,Ilha das Flores,,,,2802700
280280905,05,Indiaroba,,,,2802809
280290805,05,Itabaiana,,,,2802908
280300505,05,Itabaianinha,,,,2803005
280310405,05,Itabi,,,,2803104
280320305,05,Itaporanga d'Ajuda,,,,2803203
280330205,05,Japaratuba,,,,2803302
280340105,05,Japoatã,,,,2803401
280350005,05,Lagarto,,,,2803500
280360905,05,Laranjeiras,,,,2803609
280370805,05,Macambira,,,,2803708
280380705,05,Malhada dos Bois,,,,2803807
280390605,05,Malhador,,,,2803906
280400305,05,Maruim,,,,2804003
280410205,05,Moita Bonita,,,,2804102
280420105,05,Monte Alegre de Sergipe,,,,2804201
280430005,05,Muribeca,,,,2804300
280440905,05,Neópolis,,,,2804409
280445805,05,Nossa Senhora Aparecida,,,,2804458
280450805,05,Nossa Senhora da Glória,,,,2804508
280460705,05,Nossa Senhora das Dores,,,,2804607
280470605,05,Nossa Senhora de Lourdes,,,,2804706
280480505,05,Nossa Senhora do Socorro,,,,2804805
280490405,05,Pacatuba,,,,2804904
280500005,05,Pedra Mole,,,,2805000
280510905,05,Pedrinhas,,,,2805109
280520805,05,Pinhão,,,,2805208
280530705,05,Pirambu,,,,2805307
280540605,05,Poço Redondo,,,,2805406
280550505,05,Poço Verde,,,,2805505
280560405,05,Porto da Folha,,,,2805604
280570305,05,Propriá,,,,2805703
280580205,05,Riachão do Dantas,,,,2805802
280580210,10,Palmares,,,,2805802
280590105,05,Riachuelo,,,,2805901
280600805,05,Ribeirópolis,,,,2806008
280610705,05,Rosário do Catete,,,,2806107
280620605,05,Salgado,,,,2806206
280630505,05,Santa Luzia do Itanhy,,,,2806305
280650305,05,Santa Rosa de Lima,,,,2806503
280640405,05,Santana do São Francisco,,,,2806404
280660205,05,Santo Amaro das Brotas,,,,2806602
280670105,05,São Cristóvão,,,,2806701
280680005,05,São Domingos,,,,2806800
280690905,05,São Francisco,,,,2806909
280700605,05,São Miguel do Aleixo,,,,2807006
280710505,05,Simão Dias,,,,2807105
280720405,05,Siriri,,,,2807204
280730305,05,Telha,,,,2807303
280740205,05,Tobias Barreto,,,,2807402
280740210,10,Samambaia,,,,2807402
280740215,15,Monte Coelhos,,,,2807402
280750105,05,Tomar do Geru,,,,2807501
280760005,05,Umbaúba,,,,2807600
290010805,05,Abaíra,,,,2900108
290010810,10,Catolés,,,,2900108
290020705,05,Abaré,,,,2900207
290020710,10,Ibó,,,,2900207
290030605,05,Acajutiba,,,,2900306
290035505,05,Adustina,,,,2900355
290040505,05,Água Fria,,,,2900405
290040510,10,Pataíba,,,,2900405
290060305,05,Aiquara,,,,2900603
290070205,05,Alagoinhas,,,,2900702
290070215,15,Boa União,,,,2900702
290070220,20,Riacho da Guia,,,,2900702
290080105,05,Alcobaça,,,,2900801
290080125,25,São José,,,,2900801
290090005,05,Almadina,,,,2900900
290100705,05,Amargosa,,,,2901007
290100710,10,Corta Mão,,,,2901007
290100715,15,Diógenes Sampaio,,,,2901007
290100720,20,Itachama,,,,2901007
290110605,05,Amélia Rodrigues,,,,2901106
290110610,10,Inhatá,,,,2901106
290110615,15,Mata da Aliança,,,,2901106
290115505,05,América Dourada,,,,2901155
290115510,10,Belo Campo,,,,2901155
290115515,15,Prevenido,,,,2901155
290115520,20,Soares,,,,2901155
290120505,05,Anagé,,,,2901205
290120510,10,Coquinhos,,,,2901205
290130405,05,Andaraí,,,,2901304
290130410,10,Igatu,,,,2901304
290130420,20,Ubiraitá,,,,2901304
290135305,05,Andorinha,,,,2901353
290135310,10,Sítio da Baraúna,,,,2901353
290135315,15,Tanquinho do Poço,,,,2901353
290140305,05,Angical,,,,2901403
290140315,15,Missão de Aricobé,,,,2901403
290150205,05,Anguera,,,,2901502
290160105,05,Antas,,,,2901601
290170005,05,Antônio Cardoso,,,,2901700
290170012,12,Oleiro,,,,2901700
290170015,15,Poço,,,,2901700
290170020,20,Santo Estevão Velho,,,,2901700
290180905,05,Antônio Gonçalves,,,,2901809
290190805,05,Aporá,,,,2901908
290190810,10,Itamira,,,,2901908
290195705,05,Apuarema,,,,2901957
290205405,05,Araçás,,,,2902054
290200505,05,Aracatu,,,,2902005
290210405,05,Araci,,,,2902104
290220305,05,Aramari,,,,2902203
290225205,05,Arataca,,,,2902252
290225210,10,Itatingui,,,,2902252
290230205,05,Aratuípe,,,,2902302
290230210,10,Maragogipinho,,,,2902302
290240105,05,Aurelino Leal,,,,2902401
290240110,10,Laje do Banco,,,,2902401
290240115,15,Poço Central,,,,2902401
290250005,05,Baianópolis,,,,2902500
290250010,10,Várzeas,,,,2902500
290260905,05,Baixa Grande,,,,2902609
290265805,05,Banzaê,,,,2902658
290270805,05,Barra,,,,2902708
290270815,15,Ibiraba,,,,2902708
290270820,20,Igarité,,,,2902708
290280705,05,Barra da Estiva,,,,2902807
290280710,10,Triunfo do Sincora,,,,2902807
290290605,05,Barra do Choça,,,,2902906
290290610,10,Barra Nova,,,,2902906
290300305,05,Barra do Mendes,,,,2903003
290300307,07,Antari,,,,2903003
290300310,10,Minas do Espírito Santo,,,,2903003
290310205,05,Barra do Rocha,,,,2903102
290320105,05,Barreiras,,,,2903201
290323505,05,Barro Alto,,,,2903235
290323510,10,Lagoa do Boi,,,,2903235
290323515,15,Lagoa Funda,,,,2903235
290330005,05,Barro Preto,,,,2903300
290327605,05,Barrocas,,,,2903276
290340905,05,Belmonte,,,,2903409
290340910,10,Boca do Córrego,,,,2903409
290340915,15,Mogiquiçaba,,,,2903409
290350805,05,Belo Campo,,,,2903508
290360705,05,Biritinga,,,,2903607
290370605,05,Boa Nova,,,,2903706
290380505,05,Boa Vista do Tupim,,,,2903805
290380510,10,Brejo Novo,,,,2903805
290390405,05,Bom Jesus da Lapa,,,,2903904
290390407,07,Favelândia,,,,2903904
290390410,10,Formoso,,,,2903904
290395305,05,Bom Jesus da Serra,,,,2903953
290395310,10,Água Bela,,,,2903953
290400105,05,Boninal,,,,2904001
290400110,10,Bastião,,,,2904001
290405005,05,Bonito,,,,2904050
290410005,05,Boquira,,,,2904100
290410010,10,Bucuituba,,,,2904100
290420905,05,Botuporã,,,,2904209
290430805,05,Brejões,,,,2904308
290440705,05,Brejolândia,,,,2904407
290450605,05,Brotas de Macaúbas,,,,2904506
290450610,10,Ouricuri do Ouro,,,,2904506
290450615,15,Saudável,,,,2904506
290460505,05,Brumado,,,,2904605
290460510,10,Cristalândia,,,,2904605
290460515,15,Itaquaraí,,,,2904605
290460520,20,Ubiraçaba,,,,2904605
290470405,05,Buerarema,,,,2904704
290475305,05,Buritirama,,,,2904753
290480305,05,Caatiba,,,,2904803
290485205,05,Cabaceiras do Paraguaçu,,,,2904852
290485210,10,Geolândia,,,,2904852
290490205,05,Cachoeira,,,,2904902
290490210,10,Belém da Cachoeira,,,,2904902
290490215,15,Santiago do Iguape,,,,2904902
290500805,05,Caculé,,,,2905008
290510705,05,Caém,,,,2905107
290515605,05,Caetanos,,,,2905156
290515610,10,Alegre,,,,2905156
290515615,15,Caldeirão,,,,2905156
290520605,05,Caetité,,,,2905206
290520610,10,Brejinho das Ametistas,,,,2905206
290520615,15,Caldeiras,,,,2905206
290520625,25,Maniaçu,,,,2905206
290520630,30,Pajeú do Vento,,,,2905206
290530505,05,Cafarnaum,,,,2905305
290530510,10,Canal,,,,2905305
290540405,05,Cairu,,,,2905404
290540410,10,Galeão,,,,2905404
290540415,15,Gamboa,,,,2905404
290540420,20,Velha Boipeba,,,,2905404
290550305,05,Caldeirão Grande,,,,2905503
290560205,05,Camacan,,,,2905602
290560220,20,São João do Panelinha,,,,2905602
290570105,05,Camaçari,,,,2905701
290570110,10,Abrantes,,,,2905701
290570120,20,Monte Gordo,,,,2905701
290580005,05,Camamu,,,,2905800
290580010,10,Barcelos do Sul,,,,2905800
290580020,20,Tapuia,,,,2905800
290590905,05,Campo Alegre de Lourdes,,,,2905909
290590910,10,Peixe,,,,2905909
290600605,05,Campo Formoso,,,,2906006
290600615,15,Laje dos Negros,,,,2906006
290610505,05,Canápolis,,,,2906105
290620405,05,Canarana,,,,2906204
290620420,20,Paz de Salobro,,,,2906204
290630305,05,Canavieiras,,,,2906303
290630315,15,Ouricana,,,,2906303
290630320,20,Poxim do Sul,,,,2906303
290640205,05,Candeal,,,,2906402
290650105,05,Candeias,,,,2906501
